Date;Symbol;Indexvalue
27.06.2005;V2TX;13.3037
28.06.2005;V2TX;12.6795
29.06.2005;V2TX;12.2629
30.06.2005;V2TX;12.3777
01.07.2005;V2TX;11.9381
04.07.2005;V2TX;12.0091
05.07.2005;V2TX;12.5991
06.07.2005;V2TX;12.2459
07.07.2005;V2TX;15.7155
08.07.2005;V2TX;12.9572
11.07.2005;V2TX;13.1677
12.07.2005;V2TX;13.8737
13.07.2005;V2TX;13.1659
14.07.2005;V2TX;12.9773
15.07.2005;V2TX;12.7737
18.07.2005;V2TX;12.6721
19.07.2005;V2TX;12.498
20.07.2005;V2TX;13.0295
21.07.2005;V2TX;13.7472
22.07.2005;V2TX;13.65
25.07.2005;V2TX;14.1148
26.07.2005;V2TX;13.3918
27.07.2005;V2TX;12.8418
28.07.2005;V2TX;12.9713
29.07.2005;V2TX;13.2763
01.08.2005;V2TX;13.5152
02.08.2005;V2TX;12.809
03.08.2005;V2TX;13.3723
04.08.2005;V2TX;14.1573
05.08.2005;V2TX;14.9563
08.08.2005;V2TX;15.2119
09.08.2005;V2TX;14.4624
10.08.2005;V2TX;13.9786
11.08.2005;V2TX;14.7486
12.08.2005;V2TX;14.9645
15.08.2005;V2TX;15.3025
16.08.2005;V2TX;15.6063
17.08.2005;V2TX;15.9175
18.08.2005;V2TX;15.7719
19.08.2005;V2TX;14.7124
22.08.2005;V2TX;14.7976
23.08.2005;V2TX;15.3299
24.08.2005;V2TX;15.3001
25.08.2005;V2TX;15.8729
26.08.2005;V2TX;16.7371
29.08.2005;V2TX;16.6678
30.08.2005;V2TX;15.9397
31.08.2005;V2TX;15.1539
01.09.2005;V2TX;14.7469
02.09.2005;V2TX;15.023
05.09.2005;V2TX;14.6156
06.09.2005;V2TX;14.289
07.09.2005;V2TX;14.2198
08.09.2005;V2TX;14.1908
09.09.2005;V2TX;14.0772
12.09.2005;V2TX;14.7351
13.09.2005;V2TX;15.7792
14.09.2005;V2TX;15.3469
15.09.2005;V2TX;15.3107
16.09.2005;V2TX;15.4826
19.09.2005;V2TX;14.7522
20.09.2005;V2TX;14.6666
21.09.2005;V2TX;15.6703
22.09.2005;V2TX;15.6048
23.09.2005;V2TX;14.8485
26.09.2005;V2TX;14.4536
27.09.2005;V2TX;14.7934
28.09.2005;V2TX;14.6788
29.09.2005;V2TX;15.2485
30.09.2005;V2TX;14.5562
03.10.2005;V2TX;14.5633
04.10.2005;V2TX;14.9727
05.10.2005;V2TX;15.8574
06.10.2005;V2TX;16.4451
07.10.2005;V2TX;16.4641
10.10.2005;V2TX;16.6092
11.10.2005;V2TX;16.4709
12.10.2005;V2TX;17.0988
13.10.2005;V2TX;17.7423
14.10.2005;V2TX;16.6343
17.10.2005;V2TX;16.5186
18.10.2005;V2TX;16.5209
19.10.2005;V2TX;18.7418
20.10.2005;V2TX;18.545
21.10.2005;V2TX;18.3237
24.10.2005;V2TX;17.1387
25.10.2005;V2TX;17.2463
26.10.2005;V2TX;16.471
27.10.2005;V2TX;17.6939
28.10.2005;V2TX;17.8759
31.10.2005;V2TX;17.4308
01.11.2005;V2TX;17.5434
02.11.2005;V2TX;16.9304
03.11.2005;V2TX;15.84
04.11.2005;V2TX;15.5152
07.11.2005;V2TX;16.0806
08.11.2005;V2TX;15.865
09.11.2005;V2TX;15.0848
10.11.2005;V2TX;14.849
11.11.2005;V2TX;14.3744
14.11.2005;V2TX;14.6517
15.11.2005;V2TX;15.3937
16.11.2005;V2TX;15.0447
17.11.2005;V2TX;14.8319
18.11.2005;V2TX;14.7475
21.11.2005;V2TX;13.8128
22.11.2005;V2TX;13.5828
23.11.2005;V2TX;13.1907
24.11.2005;V2TX;13.2397
25.11.2005;V2TX;13.3416
28.11.2005;V2TX;13.8849
29.11.2005;V2TX;14.036
30.11.2005;V2TX;13.9602
01.12.2005;V2TX;12.9933
02.12.2005;V2TX;12.9378
05.12.2005;V2TX;13.7529
06.12.2005;V2TX;13.4236
07.12.2005;V2TX;13.8452
08.12.2005;V2TX;13.5905
09.12.2005;V2TX;13.1098
12.12.2005;V2TX;13.2823
13.12.2005;V2TX;13.102
14.12.2005;V2TX;13.5334
15.12.2005;V2TX;13.4201
16.12.2005;V2TX;12.3556
19.12.2005;V2TX;12.5818
20.12.2005;V2TX;12.4045
21.12.2005;V2TX;12.4621
22.12.2005;V2TX;12.4678
23.12.2005;V2TX;12.0709
27.12.2005;V2TX;12.6053
28.12.2005;V2TX;13.1741
29.12.2005;V2TX;13.334
30.12.2005;V2TX;14.477
02.01.2006;V2TX;14.3599
03.01.2006;V2TX;14.3069
04.01.2006;V2TX;13.9452
05.01.2006;V2TX;14.1421
06.01.2006;V2TX;13.7315
09.01.2006;V2TX;14.3612
10.01.2006;V2TX;14.5109
11.01.2006;V2TX;13.9825
12.01.2006;V2TX;13.6515
13.01.2006;V2TX;14.3896
16.01.2006;V2TX;14.2488
17.01.2006;V2TX;15.2464
18.01.2006;V2TX;15.8139
19.01.2006;V2TX;15.4303
20.01.2006;V2TX;16.0032
23.01.2006;V2TX;16.307
24.01.2006;V2TX;15.6608
25.01.2006;V2TX;14.975
26.01.2006;V2TX;14.7677
27.01.2006;V2TX;15.1492
30.01.2006;V2TX;15.5187
31.01.2006;V2TX;15.8548
01.02.2006;V2TX;15.4234
02.02.2006;V2TX;16.1795
03.02.2006;V2TX;16.0434
06.02.2006;V2TX;16.3376
07.02.2006;V2TX;16.397
08.02.2006;V2TX;16.1962
09.02.2006;V2TX;15.5128
10.02.2006;V2TX;15.7219
13.02.2006;V2TX;15.903
14.02.2006;V2TX;16.0942
15.02.2006;V2TX;16.2622
16.02.2006;V2TX;14.8742
17.02.2006;V2TX;14.589
20.02.2006;V2TX;14.7889
21.02.2006;V2TX;15.1253
22.02.2006;V2TX;14.289
23.02.2006;V2TX;14.6621
24.02.2006;V2TX;14.252
27.02.2006;V2TX;14.0339
28.02.2006;V2TX;15.0449
01.03.2006;V2TX;14.3989
02.03.2006;V2TX;14.9328
03.03.2006;V2TX;15.3114
06.03.2006;V2TX;15.1907
07.03.2006;V2TX;15.6891
08.03.2006;V2TX;15.7863
09.03.2006;V2TX;15.292
10.03.2006;V2TX;14.1788
13.03.2006;V2TX;14.0297
14.03.2006;V2TX;13.8621
15.03.2006;V2TX;13.6402
16.03.2006;V2TX;13.4109
17.03.2006;V2TX;13.3971
20.03.2006;V2TX;14.0272
21.03.2006;V2TX;13.6421
22.03.2006;V2TX;13.5353
23.03.2006;V2TX;13.6083
24.03.2006;V2TX;13.0311
27.03.2006;V2TX;14.6162
28.03.2006;V2TX;14.7849
29.03.2006;V2TX;14.3144
30.03.2006;V2TX;13.6051
31.03.2006;V2TX;14.0139
03.04.2006;V2TX;13.8832
04.04.2006;V2TX;14.3142
05.04.2006;V2TX;13.7946
06.04.2006;V2TX;13.5542
07.04.2006;V2TX;14.3497
10.04.2006;V2TX;14.4419
11.04.2006;V2TX;15.3593
12.04.2006;V2TX;15.3774
13.04.2006;V2TX;15.0837
18.04.2006;V2TX;15.3849
19.04.2006;V2TX;14.9101
20.04.2006;V2TX;14.7966
21.04.2006;V2TX;14.4811
24.04.2006;V2TX;15.2911
25.04.2006;V2TX;14.8972
26.04.2006;V2TX;14.4282
27.04.2006;V2TX;14.7209
28.04.2006;V2TX;14.7089
02.05.2006;V2TX;15.0612
03.05.2006;V2TX;15.8879
04.05.2006;V2TX;14.8677
05.05.2006;V2TX;14.0024
08.05.2006;V2TX;14.53
09.05.2006;V2TX;14.2821
10.05.2006;V2TX;14.7
11.05.2006;V2TX;15.1787
12.05.2006;V2TX;16.4524
15.05.2006;V2TX;18.0434
16.05.2006;V2TX;17.2415
17.05.2006;V2TX;18.6215
18.05.2006;V2TX;21.4678
19.05.2006;V2TX;20.6506
22.05.2006;V2TX;24.6675
23.05.2006;V2TX;22.3335
24.05.2006;V2TX;24.3648
25.05.2006;V2TX;21.9235
26.05.2006;V2TX;20.3767
29.05.2006;V2TX;20.9911
30.05.2006;V2TX;24.0765
31.05.2006;V2TX;23.0529
01.06.2006;V2TX;21.5323
02.06.2006;V2TX;20.7394
05.06.2006;V2TX;21.7745
06.06.2006;V2TX;23.7789
07.06.2006;V2TX;22.6092
08.06.2006;V2TX;24.8105
09.06.2006;V2TX;22.8714
12.06.2006;V2TX;24.3492
13.06.2006;V2TX;26.6163
14.06.2006;V2TX;26.6852
15.06.2006;V2TX;24.1402
16.06.2006;V2TX;23.9522
19.06.2006;V2TX;22.7968
20.06.2006;V2TX;21.7896
21.06.2006;V2TX;20.936
22.06.2006;V2TX;20.3521
23.06.2006;V2TX;20.0873
26.06.2006;V2TX;20.7021
27.06.2006;V2TX;21.4847
28.06.2006;V2TX;21.4942
29.06.2006;V2TX;20.5377
30.06.2006;V2TX;18.3282
03.07.2006;V2TX;17.68
04.07.2006;V2TX;17.4514
05.07.2006;V2TX;19.8315
06.07.2006;V2TX;18.3061
07.07.2006;V2TX;18.5834
10.07.2006;V2TX;18.2504
11.07.2006;V2TX;19.4222
12.07.2006;V2TX;19.0527
13.07.2006;V2TX;20.8361
14.07.2006;V2TX;22.2434
17.07.2006;V2TX;22.8298
18.07.2006;V2TX;22.7733
19.07.2006;V2TX;20.5026
20.07.2006;V2TX;19.7917
21.07.2006;V2TX;20.2251
24.07.2006;V2TX;19.2059
25.07.2006;V2TX;19.6107
26.07.2006;V2TX;18.8477
27.07.2006;V2TX;18.0301
28.07.2006;V2TX;17.3297
31.07.2006;V2TX;18.5171
01.08.2006;V2TX;19.7592
02.08.2006;V2TX;18.4996
03.08.2006;V2TX;19.2039
04.08.2006;V2TX;18.4072
07.08.2006;V2TX;20.679
08.08.2006;V2TX;20.6779
09.08.2006;V2TX;18.9895
10.08.2006;V2TX;19.9403
11.08.2006;V2TX;19.1018
14.08.2006;V2TX;18.5039
15.08.2006;V2TX;17.4584
16.08.2006;V2TX;17.3557
17.08.2006;V2TX;17.5862
18.08.2006;V2TX;17.1458
21.08.2006;V2TX;17.4915
22.08.2006;V2TX;16.5631
23.08.2006;V2TX;16.9853
24.08.2006;V2TX;16.2685
25.08.2006;V2TX;15.9337
28.08.2006;V2TX;16.1099
29.08.2006;V2TX;16.6878
30.08.2006;V2TX;16.2129
31.08.2006;V2TX;16.1689
01.09.2006;V2TX;15.6894
04.09.2006;V2TX;15.7982
05.09.2006;V2TX;16.4321
06.09.2006;V2TX;17.5849
07.09.2006;V2TX;18.0193
08.09.2006;V2TX;17.1908
11.09.2006;V2TX;17.9936
12.09.2006;V2TX;16.6865
13.09.2006;V2TX;16.646
14.09.2006;V2TX;16.5403
15.09.2006;V2TX;15.8518
18.09.2006;V2TX;16.1522
19.09.2006;V2TX;16.5144
20.09.2006;V2TX;15.6285
21.09.2006;V2TX;15.2623
22.09.2006;V2TX;16.542
25.09.2006;V2TX;16.6682
26.09.2006;V2TX;15.7843
27.09.2006;V2TX;15.7681
28.09.2006;V2TX;15.8951
29.09.2006;V2TX;16.2455
02.10.2006;V2TX;17.0755
03.10.2006;V2TX;17.1133
04.10.2006;V2TX;16.0214
05.10.2006;V2TX;15.9714
06.10.2006;V2TX;15.6778
09.10.2006;V2TX;16.3807
10.10.2006;V2TX;15.6974
11.10.2006;V2TX;15.4926
12.10.2006;V2TX;14.9913
13.10.2006;V2TX;14.7672
16.10.2006;V2TX;15.0645
17.10.2006;V2TX;16.4103
18.10.2006;V2TX;15.6317
19.10.2006;V2TX;15.4457
20.10.2006;V2TX;14.7278
23.10.2006;V2TX;14.6179
24.10.2006;V2TX;14.2983
25.10.2006;V2TX;14.3105
26.10.2006;V2TX;14.2664
27.10.2006;V2TX;14.2753
30.10.2006;V2TX;14.9257
31.10.2006;V2TX;14.5146
01.11.2006;V2TX;13.9959
02.11.2006;V2TX;14.8847
03.11.2006;V2TX;14.4651
06.11.2006;V2TX;13.9834
07.11.2006;V2TX;13.8875
08.11.2006;V2TX;14.0015
09.11.2006;V2TX;14.0318
10.11.2006;V2TX;13.7988
13.11.2006;V2TX;14.0769
14.11.2006;V2TX;14.3518
15.11.2006;V2TX;13.7616
16.11.2006;V2TX;13.4836
17.11.2006;V2TX;13.4419
20.11.2006;V2TX;13.3018
21.11.2006;V2TX;12.7078
22.11.2006;V2TX;12.8486
23.11.2006;V2TX;13.2078
24.11.2006;V2TX;14.3144
27.11.2006;V2TX;16.5885
28.11.2006;V2TX;15.9572
29.11.2006;V2TX;14.8246
30.11.2006;V2TX;15.5561
01.12.2006;V2TX;17.0511
04.12.2006;V2TX;17.0827
05.12.2006;V2TX;15.6308
06.12.2006;V2TX;15.8557
07.12.2006;V2TX;15.5133
08.12.2006;V2TX;15.0764
11.12.2006;V2TX;14.7925
12.12.2006;V2TX;14.5589
13.12.2006;V2TX;14.0522
14.12.2006;V2TX;13.3398
15.12.2006;V2TX;12.8487
18.12.2006;V2TX;13.2655
19.12.2006;V2TX;14.1774
20.12.2006;V2TX;12.9212
21.12.2006;V2TX;13.0608
22.12.2006;V2TX;14.4039
27.12.2006;V2TX;14.2715
28.12.2006;V2TX;14.1402
29.12.2006;V2TX;14.83
02.01.2007;V2TX;14.6795
03.01.2007;V2TX;14.7294
04.01.2007;V2TX;15.063
05.01.2007;V2TX;16.3518
08.01.2007;V2TX;16.8783
09.01.2007;V2TX;16.6287
10.01.2007;V2TX;17.2546
11.01.2007;V2TX;15.0516
12.01.2007;V2TX;14.5839
15.01.2007;V2TX;14.7277
16.01.2007;V2TX;15.7299
17.01.2007;V2TX;16.0961
18.01.2007;V2TX;16.2548
19.01.2007;V2TX;14.9526
22.01.2007;V2TX;16.02
23.01.2007;V2TX;16.0071
24.01.2007;V2TX;14.8436
25.01.2007;V2TX;15.378
26.01.2007;V2TX;15.8256
29.01.2007;V2TX;16.1201
30.01.2007;V2TX;15.1698
31.01.2007;V2TX;15.9174
01.02.2007;V2TX;15.1284
02.02.2007;V2TX;14.142
05.02.2007;V2TX;14.3621
06.02.2007;V2TX;14.411
07.02.2007;V2TX;13.9667
08.02.2007;V2TX;14.2559
09.02.2007;V2TX;13.9194
12.02.2007;V2TX;15.1052
13.02.2007;V2TX;14.7057
14.02.2007;V2TX;13.9087
15.02.2007;V2TX;13.8324
16.02.2007;V2TX;13.451
19.02.2007;V2TX;13.4146
20.02.2007;V2TX;13.7441
21.02.2007;V2TX;14.1864
22.02.2007;V2TX;13.873
23.02.2007;V2TX;13.7426
26.02.2007;V2TX;13.7887
27.02.2007;V2TX;17.7266
28.02.2007;V2TX;19.4973
01.03.2007;V2TX;20.0117
02.03.2007;V2TX;20.2958
05.03.2007;V2TX;21.8043
06.03.2007;V2TX;20.3619
07.03.2007;V2TX;19.4295
08.03.2007;V2TX;18.153
09.03.2007;V2TX;18.0655
12.03.2007;V2TX;19.247
13.03.2007;V2TX;20.4797
14.03.2007;V2TX;23.5255
15.03.2007;V2TX;21.685
16.03.2007;V2TX;21.0814
19.03.2007;V2TX;19.8187
20.03.2007;V2TX;18.8199
21.03.2007;V2TX;18.7894
22.03.2007;V2TX;17.3756
23.03.2007;V2TX;17.065
26.03.2007;V2TX;19.0859
27.03.2007;V2TX;18.7301
28.03.2007;V2TX;19.7865
29.03.2007;V2TX;18.3156
30.03.2007;V2TX;17.5427
02.04.2007;V2TX;17.7075
03.04.2007;V2TX;16.2711
04.04.2007;V2TX;15.7495
05.04.2007;V2TX;15.4383
10.04.2007;V2TX;15.7042
11.04.2007;V2TX;17.0061
12.04.2007;V2TX;17.0933
13.04.2007;V2TX;16.4958
16.04.2007;V2TX;16.7432
17.04.2007;V2TX;17.1855
18.04.2007;V2TX;18.123
19.04.2007;V2TX;18.6846
20.04.2007;V2TX;18.1661
23.04.2007;V2TX;18.2799
24.04.2007;V2TX;18.5654
25.04.2007;V2TX;17.7795
26.04.2007;V2TX;17.8182
27.04.2007;V2TX;18.0183
30.04.2007;V2TX;18.3379
02.05.2007;V2TX;18.1807
03.05.2007;V2TX;17.7993
04.05.2007;V2TX;17.0574
07.05.2007;V2TX;17.1331
08.05.2007;V2TX;17.6021
09.05.2007;V2TX;17.2449
10.05.2007;V2TX;17.8736
11.05.2007;V2TX;17.4643
14.05.2007;V2TX;18.0399
15.05.2007;V2TX;17.6714
16.05.2007;V2TX;17.6907
17.05.2007;V2TX;17.4461
18.05.2007;V2TX;16.0852
21.05.2007;V2TX;16.1341
22.05.2007;V2TX;15.9025
23.05.2007;V2TX;15.6061
24.05.2007;V2TX;16.718
25.05.2007;V2TX;15.9927
29.05.2007;V2TX;16.3646
30.05.2007;V2TX;16.4949
31.05.2007;V2TX;15.7865
01.06.2007;V2TX;15.2943
04.06.2007;V2TX;16.505
05.06.2007;V2TX;16.5452
06.06.2007;V2TX;18.537
07.06.2007;V2TX;19.5603
08.06.2007;V2TX;18.8901
11.06.2007;V2TX;18.2508
12.06.2007;V2TX;18.8332
13.06.2007;V2TX;18.5551
14.06.2007;V2TX;16.872
15.06.2007;V2TX;15.9641
18.06.2007;V2TX;16.7665
19.06.2007;V2TX;16.1299
20.06.2007;V2TX;15.9242
21.06.2007;V2TX;16.9599
22.06.2007;V2TX;17.3112
25.06.2007;V2TX;17.8097
26.06.2007;V2TX;18.9275
27.06.2007;V2TX;18.9061
28.06.2007;V2TX;17.7652
29.06.2007;V2TX;16.8985
02.07.2007;V2TX;17.6313
03.07.2007;V2TX;16.8133
04.07.2007;V2TX;16.8956
05.07.2007;V2TX;17.9114
06.07.2007;V2TX;16.7459
09.07.2007;V2TX;17.0812
10.07.2007;V2TX;18.3362
11.07.2007;V2TX;18.6717
12.07.2007;V2TX;17.519
13.07.2007;V2TX;17.3416
16.07.2007;V2TX;17.6558
17.07.2007;V2TX;18.0287
18.07.2007;V2TX;19.2674
19.07.2007;V2TX;17.827
20.07.2007;V2TX;19.3499
23.07.2007;V2TX;19.1697
24.07.2007;V2TX;20.6952
25.07.2007;V2TX;22.19
26.07.2007;V2TX;25.1589
27.07.2007;V2TX;25.2216
30.07.2007;V2TX;25.8376
31.07.2007;V2TX;23.8246
01.08.2007;V2TX;27.474
02.08.2007;V2TX;24.7526
03.08.2007;V2TX;25.5517
06.08.2007;V2TX;26.2291
07.08.2007;V2TX;24.6108
08.08.2007;V2TX;21.9195
09.08.2007;V2TX;25.4669
10.08.2007;V2TX;30.7365
13.08.2007;V2TX;27.704
14.08.2007;V2TX;29.0197
15.08.2007;V2TX;29.1764
16.08.2007;V2TX;34.7419
17.08.2007;V2TX;32.4534
20.08.2007;V2TX;31.1272
21.08.2007;V2TX;29.0309
22.08.2007;V2TX;26.4955
23.08.2007;V2TX;26.0374
24.08.2007;V2TX;24.4903
27.08.2007;V2TX;24.4916
28.08.2007;V2TX;27.3264
29.08.2007;V2TX;26.5383
30.08.2007;V2TX;25.2691
31.08.2007;V2TX;24.4721
03.09.2007;V2TX;24.1984
04.09.2007;V2TX;23.4818
05.09.2007;V2TX;25.7805
06.09.2007;V2TX;25.6304
07.09.2007;V2TX;27.8225
10.09.2007;V2TX;29.4452
11.09.2007;V2TX;27.9485
12.09.2007;V2TX;27.0705
13.09.2007;V2TX;25.9084
14.09.2007;V2TX;26.5545
17.09.2007;V2TX;29.0329
18.09.2007;V2TX;27.6565
19.09.2007;V2TX;23.5658
20.09.2007;V2TX;22.1601
21.09.2007;V2TX;20.4261
24.09.2007;V2TX;20.3965
25.09.2007;V2TX;20.8683
26.09.2007;V2TX;19.73
27.09.2007;V2TX;19.1961
28.09.2007;V2TX;19.7088
01.10.2007;V2TX;19.9113
02.10.2007;V2TX;19.9703
03.10.2007;V2TX;20.249
04.10.2007;V2TX;19.784
05.10.2007;V2TX;17.8749
08.10.2007;V2TX;18.1816
09.10.2007;V2TX;17.5228
10.10.2007;V2TX;17.8986
11.10.2007;V2TX;18.2208
12.10.2007;V2TX;18.3524
15.10.2007;V2TX;20.0448
16.10.2007;V2TX;20.4738
17.10.2007;V2TX;20.0223
18.10.2007;V2TX;19.9299
19.10.2007;V2TX;19.7216
22.10.2007;V2TX;23.1405
23.10.2007;V2TX;22.2771
24.10.2007;V2TX;22.5706
25.10.2007;V2TX;20.3871
26.10.2007;V2TX;19.6521
29.10.2007;V2TX;19.5547
30.10.2007;V2TX;20.5258
31.10.2007;V2TX;19.9915
01.11.2007;V2TX;20.8039
02.11.2007;V2TX;22.5777
05.11.2007;V2TX;23.5653
06.11.2007;V2TX;22.2305
07.11.2007;V2TX;23.1142
08.11.2007;V2TX;24.2059
09.11.2007;V2TX;26.2585
12.11.2007;V2TX;25.7979
13.11.2007;V2TX;24.3942
14.11.2007;V2TX;23.9079
15.11.2007;V2TX;24.1229
16.11.2007;V2TX;23.9477
19.11.2007;V2TX;25.8939
20.11.2007;V2TX;24.2296
21.11.2007;V2TX;26.3075
22.11.2007;V2TX;25.2801
23.11.2007;V2TX;24.2141
26.11.2007;V2TX;25.3639
27.11.2007;V2TX;24.8939
28.11.2007;V2TX;22.9455
29.11.2007;V2TX;22.1864
30.11.2007;V2TX;20.4255
03.12.2007;V2TX;20.2177
04.12.2007;V2TX;21.1889
05.12.2007;V2TX;19.1296
06.12.2007;V2TX;18.9496
07.12.2007;V2TX;17.777
10.12.2007;V2TX;18.3706
11.12.2007;V2TX;18.73
12.12.2007;V2TX;17.3886
13.12.2007;V2TX;20.4149
14.12.2007;V2TX;19.8926
17.12.2007;V2TX;21.746
18.12.2007;V2TX;21.0846
19.12.2007;V2TX;20.4808
20.12.2007;V2TX;19.1525
21.12.2007;V2TX;17.2417
27.12.2007;V2TX;18.366
28.12.2007;V2TX;18.0605
02.01.2008;V2TX;20.7962
03.01.2008;V2TX;20.4077
04.01.2008;V2TX;21.8046
07.01.2008;V2TX;22.3151
08.01.2008;V2TX;21.3083
09.01.2008;V2TX;22.2657
10.01.2008;V2TX;22.1956
11.01.2008;V2TX;21.6025
14.01.2008;V2TX;21.8863
15.01.2008;V2TX;23.6132
16.01.2008;V2TX;24.3042
17.01.2008;V2TX;24.2938
18.01.2008;V2TX;25.4405
21.01.2008;V2TX;34.96
22.01.2008;V2TX;33.7934
23.01.2008;V2TX;40.2484
24.01.2008;V2TX;34.8708
25.01.2008;V2TX;33.6983
28.01.2008;V2TX;33.4194
29.01.2008;V2TX;31.8875
30.01.2008;V2TX;32.2981
31.01.2008;V2TX;30.0471
01.02.2008;V2TX;27.4687
04.02.2008;V2TX;27.218
05.02.2008;V2TX;31.9584
06.02.2008;V2TX;30.5677
07.02.2008;V2TX;31.8031
08.02.2008;V2TX;31.692
11.02.2008;V2TX;31.9443
12.02.2008;V2TX;28.6393
13.02.2008;V2TX;27.9293
14.02.2008;V2TX;28.0832
15.02.2008;V2TX;29.3659
18.02.2008;V2TX;28.0062
19.02.2008;V2TX;27.8149
20.02.2008;V2TX;29.0684
21.02.2008;V2TX;28.3885
22.02.2008;V2TX;28.7621
25.02.2008;V2TX;27.8544
26.02.2008;V2TX;25.8832
27.02.2008;V2TX;25.249
28.02.2008;V2TX;26.0736
29.02.2008;V2TX;28.6914
03.03.2008;V2TX;30.8962
04.03.2008;V2TX;31.4554
05.03.2008;V2TX;29.753
06.03.2008;V2TX;30.6213
07.03.2008;V2TX;31.556
10.03.2008;V2TX;32.0537
11.03.2008;V2TX;29.7674
12.03.2008;V2TX;28.7552
13.03.2008;V2TX;29.6542
14.03.2008;V2TX;31.5852
17.03.2008;V2TX;37.0497
18.03.2008;V2TX;33.1468
19.03.2008;V2TX;31.3786
20.03.2008;V2TX;30.3668
25.03.2008;V2TX;28.7098
26.03.2008;V2TX;28.655
27.03.2008;V2TX;27.129
28.03.2008;V2TX;26.2793
31.03.2008;V2TX;27.3083
01.04.2008;V2TX;24.6244
02.04.2008;V2TX;24.5911
03.04.2008;V2TX;25.1853
04.04.2008;V2TX;23.8251
07.04.2008;V2TX;23.3615
08.04.2008;V2TX;24.0381
09.04.2008;V2TX;24.136
10.04.2008;V2TX;23.7622
11.04.2008;V2TX;24.7553
14.04.2008;V2TX;25.933
15.04.2008;V2TX;25.0443
16.04.2008;V2TX;22.9991
17.04.2008;V2TX;23.3232
18.04.2008;V2TX;21.6331
21.04.2008;V2TX;22.3629
22.04.2008;V2TX;22.9447
23.04.2008;V2TX;22.2164
24.04.2008;V2TX;21.3973
25.04.2008;V2TX;20.9661
28.04.2008;V2TX;21.0962
29.04.2008;V2TX;21.5211
30.04.2008;V2TX;20.8781
02.05.2008;V2TX;19.7693
05.05.2008;V2TX;19.9163
06.05.2008;V2TX;20.0878
07.05.2008;V2TX;19.5765
08.05.2008;V2TX;19.947
09.05.2008;V2TX;20.6725
12.05.2008;V2TX;21.1972
13.05.2008;V2TX;21.8017
14.05.2008;V2TX;19.6439
15.05.2008;V2TX;18.8714
16.05.2008;V2TX;18.5667
19.05.2008;V2TX;18.245
20.05.2008;V2TX;20.0612
21.05.2008;V2TX;19.9703
22.05.2008;V2TX;19.5563
23.05.2008;V2TX;21.4552
26.05.2008;V2TX;21.807
27.05.2008;V2TX;21.6836
28.05.2008;V2TX;20.7966
29.05.2008;V2TX;19.9027
30.05.2008;V2TX;19.6841
02.06.2008;V2TX;21.599
03.06.2008;V2TX;21.3422
04.06.2008;V2TX;21.7176
05.06.2008;V2TX;21.3381
06.06.2008;V2TX;23.4071
09.06.2008;V2TX;24.8098
10.06.2008;V2TX;24.4123
11.06.2008;V2TX;25.0875
12.06.2008;V2TX;23.3041
13.06.2008;V2TX;22.4832
16.06.2008;V2TX;22.9637
17.06.2008;V2TX;22.2066
18.06.2008;V2TX;23.333
19.06.2008;V2TX;23.0545
20.06.2008;V2TX;24.0341
23.06.2008;V2TX;23.0103
24.06.2008;V2TX;23.3701
25.06.2008;V2TX;21.9045
26.06.2008;V2TX;24.5022
27.06.2008;V2TX;24.9617
30.06.2008;V2TX;24.6668
01.07.2008;V2TX;26.2514
02.07.2008;V2TX;26.3804
03.07.2008;V2TX;25.7967
04.07.2008;V2TX;26.7919
07.07.2008;V2TX;25.8164
08.07.2008;V2TX;26.8474
09.07.2008;V2TX;25.4267
10.07.2008;V2TX;27.378
11.07.2008;V2TX;29.2661
14.07.2008;V2TX;28.9311
15.07.2008;V2TX;30.0551
16.07.2008;V2TX;28.8021
17.07.2008;V2TX;26.7422
18.07.2008;V2TX;24.8921
21.07.2008;V2TX;24.8824
22.07.2008;V2TX;24.4802
23.07.2008;V2TX;23.7313
24.07.2008;V2TX;23.9227
25.07.2008;V2TX;23.8577
28.07.2008;V2TX;24.819
29.07.2008;V2TX;24.533
30.07.2008;V2TX;23.2157
31.07.2008;V2TX;23.3294
01.08.2008;V2TX;24.1877
04.08.2008;V2TX;25.0392
05.08.2008;V2TX;23.1793
06.08.2008;V2TX;22.184
07.08.2008;V2TX;22.6124
08.08.2008;V2TX;22.1286
11.08.2008;V2TX;22.3518
12.08.2008;V2TX;22.5546
13.08.2008;V2TX;24.3456
14.08.2008;V2TX;23.177
15.08.2008;V2TX;22.1116
18.08.2008;V2TX;21.8863
19.08.2008;V2TX;24.0236
20.08.2008;V2TX;22.9651
21.08.2008;V2TX;23.2701
22.08.2008;V2TX;21.6044
25.08.2008;V2TX;22.9001
26.08.2008;V2TX;22.0995
27.08.2008;V2TX;21.892
28.08.2008;V2TX;21.109
29.08.2008;V2TX;21.0605
01.09.2008;V2TX;21.6154
02.09.2008;V2TX;21.2336
03.09.2008;V2TX;22.176
04.09.2008;V2TX;24.9709
05.09.2008;V2TX;26.8459
08.09.2008;V2TX;26.1796
09.09.2008;V2TX;26.7135
10.09.2008;V2TX;27.5169
11.09.2008;V2TX;28.0361
12.09.2008;V2TX;27.0376
15.09.2008;V2TX;32.5904
16.09.2008;V2TX;36.1855
17.09.2008;V2TX;37.5264
18.09.2008;V2TX;37.5541
19.09.2008;V2TX;35.189
22.09.2008;V2TX;32.7151
